lat,long,age,q_ihfc,q_ps,q_stein,FA,ps_z,stein_z,bathy
39.74,-119.57,16.215477,131,117.4886178,126.6500343,0.154857606,3909.395591,4069.798259,1626
39.74,-119.59,16.215477,147.4,117.4886178,126.6500343,0.154857606,3909.395591,4069.798259,1626
39.74,-119.59,16.215477,212.9,117.4886178,126.6500343,0.154857606,3909.395591,4069.798259,1626
39.74,-119.58,16.215477,264.8,117.4886178,126.6500343,0.154857606,3909.395591,4069.798259,1626
39.81,-119.65,16.215477,10.9,117.4886178,126.6500343,-9.602243423,3909.395591,4069.798259,1493
48.69,-119.5,9.57864,77,152.8652368,164.7852179,-64.93816376,3583.228231,3729.652298,1093
44.84,-120.46,9.8749847,70,150.5540502,162.2938117,-11.49353981,3599.857093,3746.993826,754
44.82,-120.56,9.8749847,85.5,150.5540502,162.2938117,-11.49353981,3599.857093,3746.993826,744
44.84,-120.48,9.8749847,67.5,150.5540502,162.2938117,-11.49353981,3599.857093,3746.993826,754
44.83,-120.49,9.8749847,70.6,150.5540502,162.2938117,-11.49353981,3599.857093,3746.993826,726
44.82,-120.48,9.8749847,96.8,150.5540502,162.2938117,-11.49353981,3599.857093,3746.993826,744
44.82,-120.54,9.8749847,198,150.5540502,162.2938117,-11.49353981,3599.857093,3746.993826,744
44.86,-120.55,9.8163719,44.8,151.0028545,162.7776125,-11.49353981,3596.588144,3743.584779,799
44.87,-120.55,9.8163719,69,151.0028545,162.7776125,-11.49353981,3596.588144,3743.584779,779
45.03,-121.96,9.831625,341,150.8856737,162.6512943,2.68540144,3597.439776,3744.47291,736
44.78,-122.04,9.8749847,109,150.5540502,162.2938117,-7.28012085,3599.857093,3746.993826,693
45.5,-122.31,9.5407829,218,153.1682153,165.1118218,-38.38925934,3581.085522,3727.417758,94
45.02,-122.01,9.831625,398,150.8856737,162.6512943,-2.388395548,3597.439776,3744.47291,652
44.2,-122.05,9.8749847,154,150.5540502,162.2938117,-29.06661987,3599.857093,3746.993826,747
45.07,-121.96,9.68153,341,152.0507831,163.9072555,17.84023285,3589.030498,3735.703233,755
44.72,-121.91,9.8749847,117,150.5540502,162.2938117,18.00877953,3599.857093,3746.993826,1384
44.56,-121.61,9.8749847,123,150.5540502,162.2938117,4.56726265,3599.857093,3746.993826,974
44.56,-121.61,9.8749847,123,150.5540502,162.2938117,4.56726265,3599.857093,3746.993826,974
43.72,-122.42,9.5827484,57,152.8324644,164.74989,-40.80078506,3583.460511,3729.894533,532
43.72,-122.42,9.5827484,57,152.8324644,164.74989,-40.80078506,3583.460511,3729.894533,532
45.52,-122.27,9.5407829,54,153.1682153,165.1118218,-42.50707626,3581.085522,3727.417758,196
45.51,-122.27,9.5407829,54,153.1682153,165.1118218,-42.50707626,3581.085522,3727.417758,239
45.61,-122,9.5370016,81,153.198577,165.1445509,-14.72300243,3580.871267,3727.194321,159
43.72,-122.33,9.5827484,137,152.8324644,164.74989,-40.80078506,3583.460511,3729.894533,583
45.65,-121.95,9.5370016,209,153.198577,165.1445509,-61.11421204,3580.871267,3727.194321,13
45.34,-121.36,9.5414743,60,153.1626658,165.1058395,7.478405952,3581.124693,3727.458608,872
46.72,-121.58,9.7773581,98,151.3038218,163.1020483,8.267661095,3594.406856,3741.310007,701
46.52,-121.94,9.6252508,73,152.4946585,164.385743,-40.55765533,3585.860591,3732.397473,277
45.34,-121.92,9.5414743,70,153.1626658,165.1058395,-11.65816784,3581.124693,3727.458608,503
45.28,-121.84,9.5414743,90,153.1626658,165.1058395,41.99193954,3581.124693,3727.458608,1095
45.5,-122.28,9.5407829,55,153.1682153,165.1118218,-38.38925934,3581.085522,3727.417758,56
45.5,-122.28,9.5407829,55,153.1682153,165.1118218,-38.38925934,3581.085522,3727.417758,56
46.17,-122.27,9.546627,45,153.1213261,165.0612763,44.67371368,3581.416574,3727.762999,956
46.55,-122.85,9.6252508,37,152.4946585,164.385743,-35.00421906,3585.860591,3732.397473,153
45.63,-121.95,9.5370016,105,153.198577,165.1445509,-61.11421204,3580.871267,3727.194321,105
45.63,-121.95,9.5370016,105,153.198577,165.1445509,-61.11421204,3580.871267,3727.194321,105
46.64,-121.39,9.7773581,96,151.3038218,163.1020483,34.2663765,3594.406856,3741.310007,1369
42.13,-121.8,8.7200031,38,160.214692,172.707762,-2.806406498,3533.537798,3677.832275,1245
45.72,-119.02,9.5560369,67,153.0459177,164.9799878,-48.98023987,3581.949407,3728.318668,488
38.84,-122.63,17.580811,196,112.8343175,121.6328054,18.75132561,3967.531719,4130.425936,548
38.86,-122.67,17.725136,231,112.374008,121.1366023,21.14631844,3973.543064,4136.694909,638
38.85,-122.66,17.725136,231,112.374008,121.1366023,18.75132561,3973.543064,4136.694909,600
38.85,-122.66,17.725136,219,112.374008,121.1366023,18.75132561,3973.543064,4136.694909,600
44.45,-122.83,9.8749847,30,150.5540502,162.2938117,-18.78920174,3599.857093,3746.993826,329
42.01,-121.63,8.7200031,84,160.214692,172.707762,3.120653868,3533.537798,3677.832275,1249
44.63,-122.72,9.8749847,38,150.5540502,162.2938117,-47.05020523,3599.857093,3746.993826,209
38.7,-122.72,17.580811,225,112.8343175,121.6328054,18.10768318,3967.531719,4130.425936,410
39.48,-119.81,16.215477,2998.8,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1303
39.48,-119.79,16.215477,358.2,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1303
39.48,-119.79,16.215477,81.9,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1303
39.48,-119.81,16.215477,1166.4,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1303
39.48,-119.81,16.215477,1380.6,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1303
39.48,-119.81,16.215477,1488.6,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1303
39.48,-119.81,16.215477,1657.8,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1303
39.48,-119.83,16.215477,830,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1303
39.48,-119.81,16.215477,132,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1303
39.48,-119.81,16.215477,754,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1303
39.48,-119.81,16.215477,3123,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1303
39.5,-119.83,16.215477,120.5,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1055
39.48,-119.81,16.215477,676,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1303
39.48,-119.81,16.215477,1090.8,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1303
39.58,-119.81,16.215477,334,117.4886178,126.6500343,2.059766531,3909.395591,4069.798259,1266
39.48,-119.79,16.215477,698.4,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1303
39.48,-119.79,16.215477,880.2,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1303
45.16,-122.11,9.5008411,88.43,153.4898394,165.4585251,-15.92332268,3578.820205,3725.055357,436
42.04,-120.31,18.00329,175,111.5025297,120.1971686,43.47267532,3985.05994,4148.705366,1481
42.04,-120.31,18.00329,572,111.5025297,120.1971686,43.47267532,3985.05994,4148.705366,1481
39.39,-119.75,16.215477,4727.5,117.4886178,126.6500343,5.977461815,3909.395591,4069.798259,809
45.68,-121.31,9.5560369,46,153.0459177,164.9799878,-35.03733826,3581.949407,3728.318668,206
42.13,-121.92,8.7200031,42,160.214692,172.707762,7.86083889,3533.537798,3677.832275,1252
46.43,-119.78,9.543684,56,153.1449335,165.0867244,24.76720619,3581.249874,3727.589154,1139
42.45,-121.36,8.7200031,155.7,160.214692,172.707762,9.680673599,3533.537798,3677.832275,1312
39.54,-122.08,17.725136,28,112.374008,121.1366023,-0.248731673,3973.543064,4136.694909,31
39.54,-122.08,17.725136,28,112.374008,121.1366023,-0.248731673,3973.543064,4136.694909,31
39.62,-119.31,16.215477,62.8,117.4886178,126.6500343,-11.9738245,3909.395591,4069.798259,1403
37.1,-119.73,16.19442,26,117.5649761,126.7323467,27.38141632,3908.480192,4068.843628,43
39.4,-120.88,16.815744,30,115.3725829,124.3689972,26.55622482,3935.24515,4096.755656,873
46.43,-120.18,9.543684,44,153.1449335,165.0867244,-47.70885086,3581.249874,3727.589154,1139
39.45,-119.76,16.215477,45,117.4886178,126.6500343,-38.60483551,3909.395591,4069.798259,1181
39.34,-119.74,16.215477,131.4,117.4886178,126.6500343,5.977461815,3909.395591,4069.798259,878
39.34,-119.73,16.215477,66.2,117.4886178,126.6500343,5.977461815,3909.395591,4069.798259,878
39.37,-119.75,16.215477,321.6,117.4886178,126.6500343,5.977461815,3909.395591,4069.798259,883
39.34,-119.78,16.215477,221.3,117.4886178,126.6500343,2.469632149,3909.395591,4069.798259,878
39.45,-119.72,16.215477,20.7,117.4886178,126.6500343,-17.4012146,3909.395591,4069.798259,1181
39.39,-119.81,16.215477,65.7,117.4886178,126.6500343,2.469632149,3909.395591,4069.798259,809
39.43,-119.71,16.215477,415,117.4886178,126.6500343,5.977461815,3909.395591,4069.798259,1006
39.33,-119.76,16.215477,79,117.4886178,126.6500343,2.469632149,3909.395591,4069.798259,770
39.42,-119.76,16.215477,491,117.4886178,126.6500343,2.469632149,3909.395591,4069.798259,1008
39.37,-119.79,16.215477,141.8,117.4886178,126.6500343,2.469632149,3909.395591,4069.798259,883
39.43,-119.77,16.215477,100.3,117.4886178,126.6500343,2.469632149,3909.395591,4069.798259,1006
39.4,-119.75,16.215477,2188.9,117.4886178,126.6500343,5.977461815,3909.395591,4069.798259,873
39.37,-119.77,16.215477,536,117.4886178,126.6500343,2.469632149,3909.395591,4069.798259,883
39.42,-119.74,16.215477,397.7,117.4886178,126.6500343,5.977461815,3909.395591,4069.798259,1008
39.44,-119.73,16.215477,255.9,117.4886178,126.6500343,5.977461815,3909.395591,4069.798259,1073
39.4,-119.74,16.215477,1628.7,117.4886178,126.6500343,5.977461815,3909.395591,4069.798259,873
39.32,-119.75,16.215477,58.6,117.4886178,126.6500343,25.26992607,3909.395591,4069.798259,948
39.4,-119.77,16.215477,110.7,117.4886178,126.6500343,2.469632149,3909.395591,4069.798259,873
39.31,-119.7,16.215477,51,117.4886178,126.6500343,25.26992607,3909.395591,4069.798259,894
39.31,-119.77,16.215477,35.7,117.4886178,126.6500343,-21.98574066,3909.395591,4069.798259,894
39.29,-119.74,16.215477,38.2,117.4886178,126.6500343,25.26992607,3909.395591,4069.798259,895
39.36,-119.82,16.215477,110.7,117.4886178,126.6500343,2.469632149,3909.395591,4069.798259,871
39.38,-119.84,16.215477,3.5,117.4886178,126.6500343,2.469632149,3909.395591,4069.798259,847
39.41,-119.8,16.215477,51.9,117.4886178,126.6500343,2.469632149,3909.395591,4069.798259,719
39.37,-119.73,16.215477,162.5,117.4886178,126.6500343,5.977461815,3909.395591,4069.798259,883
45.39,-122.36,9.5483627,41,153.1074083,165.0462732,-47.45264053,3581.514878,3727.865515,163
40.38,-119.4,16.524179,546,116.3859923,125.4614292,9.464454651,3922.74802,4083.722935,1650
40.46,-119.4,16.524179,200.2,116.3859923,125.4614292,9.464454651,3922.74802,4083.722935,1735
40.37,-119.4,16.524179,157.1,116.3859923,125.4614292,-3.986682653,3922.74802,4083.722935,1628
40.42,-119.41,16.524179,2380,116.3859923,125.4614292,-14.39539051,3922.74802,4083.722935,1720
40.43,-119.39,16.524179,109.2,116.3859923,125.4614292,9.464454651,3922.74802,4083.722935,1735
40.36,-119.43,16.524179,176.2,116.3859923,125.4614292,12.98807621,3922.74802,4083.722935,1618
40.39,-119.37,16.524179,152.9,116.3859923,125.4614292,9.464454651,3922.74802,4083.722935,1664
40.38,-119.37,16.524179,152.9,116.3859923,125.4614292,9.464454651,3922.74802,4083.722935,1650
40.44,-119.43,16.524179,120.1,116.3859923,125.4614292,-14.39539051,3922.74802,4083.722935,1728
40.44,-119.42,16.524179,127.4,116.3859923,125.4614292,-14.39539051,3922.74802,4083.722935,1728
40.43,-119.47,16.524179,72.8,116.3859923,125.4614292,-14.39539051,3922.74802,4083.722935,1735
40.41,-119.48,16.524179,98.3,116.3859923,125.4614292,-14.39539051,3922.74802,4083.722935,1699
40.39,-119.45,16.524179,134.7,116.3859923,125.4614292,-14.39539051,3922.74802,4083.722935,1664
40.37,-119.47,16.524179,269.4,116.3859923,125.4614292,12.98807621,3922.74802,4083.722935,1628
40.34,-119.47,16.524179,61.9,116.3859923,125.4614292,12.98807621,3922.74802,4083.722935,1604
40.32,-119.46,16.524179,305.8,116.3859923,125.4614292,12.98807621,3922.74802,4083.722935,1574
40.34,-119.41,16.524179,240.2,116.3859923,125.4614292,12.98807621,3922.74802,4083.722935,1604
48.67,-126.86,5.5437579,62.2,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1270
48.69,-126.9,5.5437579,7.5,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1313
48.68,-126.88,5.5437579,58,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1277
48.68,-126.88,5.5437579,58.7,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1277
48.68,-126.88,5.5437579,59.5,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1277
48.67,-126.88,5.5437579,59.4,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1313
48.67,-126.88,5.5437579,59.6,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1313
48.67,-126.88,5.5437579,59.3,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1313
48.67,-126.88,5.5437579,61.4,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1313
48.67,-126.87,5.5437579,58.8,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1280
48.67,-126.87,5.5437579,62.3,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1280
48.67,-126.86,5.5437579,59.4,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1270
48.67,-126.87,5.5437579,66,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1280
48.66,-126.87,5.5437579,63.8,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1331
48.67,-126.86,5.5437579,62,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1270
48.68,-126.86,5.5437579,60.7,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1242
48.68,-126.86,5.5437579,62.3,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1242
48.68,-126.86,5.5437579,60.3,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1242
48.68,-126.87,5.5437579,60.4,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1256
48.68,-126.87,5.5437579,60.4,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1256
48.68,-126.87,5.5437579,57.7,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1256
48.65,-126.91,5.0980859,74.2,209.5352452,225.8741866,-40.77328873,3290.262945,3424.131357,-1298
48.66,-126.89,5.5437579,66.6,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1316
48.67,-126.88,5.5437579,75.7,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1313
48.67,-126.88,5.5437579,65,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1313
48.67,-126.88,5.5437579,65.9,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1313
48.67,-126.88,5.5437579,64.2,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1313
48.67,-126.87,5.5437579,67.9,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1280
48.67,-126.87,5.5437579,58.4,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1280
48.67,-126.87,5.5437579,59.4,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1280
48.67,-126.87,5.5437579,61.8,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1280
48.68,-126.86,5.5437579,61.9,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1242
48.65,-126.91,5.0980859,70,209.5352452,225.8741866,-40.77328873,3290.262945,3424.131357,-1298
48.68,-126.86,5.5437579,61.4,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1242
48.68,-126.86,5.5437579,62.3,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1242
48.67,-126.88,5.5437579,64,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1313
48.67,-126.88,5.5437579,62.8,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1313
48.67,-126.87,5.5437579,64.2,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1280
48.67,-126.87,5.5437579,66.3,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1280
48.67,-126.87,5.5437579,66.6,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1280
48.67,-126.87,5.5437579,59.4,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1280
48.67,-126.86,5.5437579,59,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1270
48.68,-126.86,5.5437579,56.3,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1242
48.65,-126.91,5.0980859,66.2,209.5352452,225.8741866,-40.77328873,3290.262945,3424.131357,-1298
48.68,-126.86,5.5437579,59,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1242
48.68,-126.86,5.5437579,60,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1242
48.68,-126.86,5.5437579,60.6,200.9363601,216.6047859,-33.3253479,3324.081515,3459.399294,-1242
48.68,-126.85,5.752306,60.4,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1234
48.68,-126.85,5.752306,56.4,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1234
48.68,-126.85,5.752306,52,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1234
48.68,-126.85,5.752306,42.3,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1234
48.68,-126.84,5.752306,42.4,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1338
48.68,-126.84,5.752306,38.4,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1338
48.69,-126.84,5.752306,41.8,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1369
48.65,-126.9,5.0980859,67.1,209.5352452,225.8741866,-40.77328873,3290.262945,3424.131357,-1295
48.69,-126.84,5.752306,56.3,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1369
48.69,-126.84,5.752306,36.5,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1369
48.69,-126.83,5.752306,54.2,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1412
48.69,-126.83,5.752306,70.9,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1412
48.69,-126.82,5.752306,69.9,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1421
48.69,-126.82,5.752306,71.3,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1421
48.69,-126.82,5.752306,76.2,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1421
48.7,-126.82,5.752306,77.7,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1419
48.7,-126.82,5.752306,78.2,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1419
48.66,-126.9,5.5437579,65.2,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1272
48.7,-126.81,5.752306,63.5,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1413
48.7,-126.81,5.752306,65.8,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1413
48.71,-126.79,5.752306,61.1,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1310
48.71,-126.79,5.752306,43.5,197.2602906,212.6420673,-33.3253479,3339.438792,3475.41474,-1310
48.66,-126.9,5.5437579,71.3,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1272
48.66,-126.9,5.5437579,67.9,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1272
48.66,-126.9,5.5437579,68.8,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1272
48.66,-126.89,5.5437579,67.4,200.9363601,216.6047859,-27.44796753,3324.081515,3459.399294,-1316
39.4,-119.75,16.215477,5563.8,117.4886178,126.6500343,5.977461815,3909.395591,4069.798259,873
44.19,-123.83,9.8100004,35,151.051884,162.8304652,48.94464111,3596.232206,3743.213586,239
43.72,-121.29,9.5827484,221.4,152.8324644,164.74989,46.96601105,3583.460511,3729.894533,1879
41.55,-122.26,8.7135773,62,160.2737561,172.7714316,5.899012566,3533.156919,3677.435073,1211
37.17,-120.07,16.19442,19,117.5649761,126.7323467,55.00428009,3908.480192,4068.843628,43
38.72,-122.69,17.580811,140,112.8343175,121.6328054,18.10768318,3967.531719,4130.425936,809
