long,lat,FA,age,q_ihfc,q_ps,q_stein,ps_z,stein_z,bathy
-127.98333629299952,46.26666759199979,-7.456796646118164,3.1962123964973106,55.090853537090936,264.63229499666414,285.26754217067105,3125.7283904146598,6328.757394485925,-2780.800364143928
-127.98333629299952,46.38333426099979,-12.159422874450684,3.1309877744207224,65.43747981533514,267.3744923848261,288.2235680369685,3119.3109092907525,6178.12582190379,-2784.90350075117
-127.98333629299952,46.500000929999786,-10.190115928649902,3.0670186079516077,81.73264033210333,270.1484334826534,291.21381289394395,3112.951694241946,6033.4101466553175,-2721.897301392652
-127.98333629299952,46.61666759899978,-10.90251350402832,3.003049441482493,98.02780084887152,273.0105423928659,294.29910062971106,3106.5258086690174,5891.6816710157345,-2760.4011365118176
-127.98333629299952,46.73333426799978,-9.28341007232666,2.86234114725485,103.63113805380672,279.64043053443834,301.44596792735774,3092.145919971352,5590.443847792896,-2738.4983550402812
-127.98333629299952,46.85000093699978,-8.483508110046387,2.848542979304084,111.15436136262062,280.3168929086409,302.17517884570816,3090.7169499555184,5561.6819433040455,-2739.8990055521595
-127.98333629299952,46.966667605999774,-7.132467269897461,2.834744811353319,118.67758467143452,280.99828832997827,302.909707475684,3089.2845148065417,5533.059023105516,-2712.2996911840864
-127.86666962399951,45.10000090199982,-6.8306169509887695,4.137889917415986,139.12530537487808,232.57937151972368,250.71522609841435,3211.9631415203025,8849.5785335583,-2864.600642335885
-127.86666962399951,45.21666757099982,-15.14770221710205,4.067566381048077,132.46342863495687,234.5812706521004,252.8732274306928,3205.887300975439,8638.960136444879,-2903.3979375843537
-127.86666962399951,45.33333423999981,-15.89342975616455,3.997242844680173,125.8015518950361,236.63576925487493,255.08792978519554,3199.7587073222603,8431.951881161596,-2929.500217599954
-127.86666962399951,45.45000090899981,-14.781920433044434,3.92691930831226,119.13967515511452,238.7452118256726,257.36186047656946,3193.575962147083,8228.553767708408,-2907.1009174558544
-127.86666962399951,45.56666757799981,-11.722978591918944,3.8565957719443515,112.47779841519333,240.91209182056608,259.69770739325,3187.33760413874,8028.765796085353,-2884.7001955519945
-127.86666962399951,45.683334246999806,-12.1174955368042,3.786272235576442,105.81592167527215,243.139064047386,262.09833235716565,3181.0421050552704,7832.587966292416,-2855.0004904799275
-127.86666962399951,45.8000009159998,-11.598244667053224,3.7159486992085338,99.15404493535097,245.42895834304676,264.56678586758096,3174.687865351857,7640.020278329602,-2858.0004899199284
-127.86666962399951,45.9166675849998,-8.122152328491211,3.6456251628406253,92.49216819542978,247.78479469513036,267.1063234018176,3168.273209434567,7451.062732196909,-2836.000489359929
-127.86666962399951,46.0333342539998,-7.3938188552856445,3.575301626472717,85.83029145550861,250.20979999149253,269.72042347094487,3161.7963805000054,7265.715327894336,-2825.199920992025
